"","X","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cellType"
"76",3,"Eif2s3y",0.749369676268062,-3.98601935654548,0.701764235435479,-5.67999786149256,1.34696426109599e-08,8.50248740412492e-05,"LH-MH-Glut"
"77",1,"Xist",1.8384570951872,4.31483314143377,0.501136213432154,8.61010045927948,7.29965788024269e-18,1.25305927172246e-13,"LHA-Pmch-Glut"
"78",2,"Uty",2.00348144527711,-4.21714488025284,0.556630703179224,-7.57619882655845,3.55826360125067e-14,3.05405764895345e-10,"LHA-Pmch-Glut"
"79",3,"Eif2s3y",0.757258566143967,-3.45838703755731,0.609562626589748,-5.6735549174095,1.39864235125676e-08,8.00303153389118e-05,"LHA-Pmch-Glut"
"80",4,"Kdm5d",0.736159741803716,-3.26701933248541,0.609508585179393,-5.36008747362245,8.31816651720674e-08,0.000356974116085927,"LHA-Pmch-Glut"
"81",5,"Ddx3y",0.695035910071546,-2.9537909520023,0.690156780543115,-4.27988398473435,1.86990761421514e-05,0.0641976682112343,"LHA-Pmch-Glut"
"82",1,"Xist",3.6249690453018,5.83313053513478,0.498698638902146,11.6967043422778,1.32500058788289e-31,2.41097106971171e-27,"Lhx6-Gaba"
"83",2,"Uty",2.69466799123883,-4.43317588520932,0.5325253387267,-8.32481679803126,8.44592617928787e-17,7.6841036379161e-13,"Lhx6-Gaba"
"84",3,"Eif2s3y",1.65524149677555,-3.74685886204002,0.552750942379579,-6.77856621267778,1.21374349544526e-11,7.36175888104062e-08,"Lhx6-Gaba"
"85",4,"Kdm5d",1.15785918542772,-3.32996079214329,0.569523166943462,-5.84692772027985,5.00734948767735e-09,2.27784328194443e-05,"Lhx6-Gaba"
"86",1,"Xist",20.5925087131206,8.03121285393301,0.461465671653502,17.4037059466546,7.73338553489804e-68,1.88431671943326e-63,"Lhx6-Lhx8-Gaba"
"87",2,"Uty",14.5353567566639,-6.58374903834836,0.509493505124422,-12.9221451738439,3.37596145196621e-38,4.11293383693044e-34,"Lhx6-Lhx8-Gaba"
