"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","pct.1-pct.2","dups"
"Gm20754",9.8961462652382e-06,0.720632820266103,0.653,0.35,0.370729431388353,"PH-LHA Foxb1 Glut_subset","Gm20754",0.303,1
"Ebf3.4",1.00923250837754e-05,-1.52310797647996,0.041,0.341,0.378078682288395,"PH-LHA Foxb1 Glut_subset","Ebf3",-0.3,5
"Scn1a",1.06721531348589e-05,0.826490040881107,0.776,0.604,0.399800200738086,"PH-LHA Foxb1 Glut_subset","Scn1a",0.172,1
"Adcy8",1.12472890090135e-05,0.712176883458319,0.633,0.35,0.421345940855666,"PH-LHA Foxb1 Glut_subset","Adcy8",0.283,1
"Ano4.2",1.14838724226982e-05,0.603414923903808,0.694,0.379,0.43020882869912,"PH-LHA Foxb1 Glut_subset","Ano4",0.315,3
"Akap13",1.22952148719307e-05,0.69599935203802,0.347,0.134,0.460603339532267,"PH-LHA Foxb1 Glut_subset","Akap13",0.213,1
"Fstl5.1",1.23512101149387e-05,-1.58694508155886,0.224,0.498,0.462701033325832,"PH-LHA Foxb1 Glut_subset","Fstl5",-0.274,2
"Rph3a",1.24426629183681e-05,0.532227073134348,0.49,0.213,0.466127038247905,"PH-LHA Foxb1 Glut_subset","Rph3a",0.277,1
"Grm8.2",1.25431991878442e-05,0.574207415983454,0.857,0.62,0.469893327975019,"PH-LHA Foxb1 Glut_subset","Grm8",0.237,3
"Gm13629.4",1.35714781205493e-05,0.686795107384412,0.49,0.227,0.508414713352019,"PH-LHA Foxb1 Glut_subset","Gm13629",0.263,5
"Maml2.1",1.49893334619725e-05,0.811160277568137,0.469,0.221,0.561530410152413,"PH-LHA Foxb1 Glut_subset","Maml2",0.248,2
"Iqschfp.2",1.64439797408371e-05,-1.48860862813029,0.633,0.723,0.61602436905124,"PH-LHA Foxb1 Glut_subset","Iqschfp",-0.09,3
"Bmper",1.7084804424664e-05,0.71309848108924,0.347,0.135,0.640030943356763,"PH-LHA Foxb1 Glut_subset","Bmper",0.212,1
"Slco3a1.1",1.77359535025429e-05,0.556091963076313,0.592,0.306,0.664424290112264,"PH-LHA Foxb1 Glut_subset","Slco3a1",0.286,2
"Galntl6.4",1.78324730383704e-05,-1.62228928028268,0.755,0.81,0.66804010496343,"PH-LHA Foxb1 Glut_subset","Galntl6",-0.055,5
"Hnrnpu",1.79775076536875e-05,0.600054667708878,0.816,0.609,0.673473391722442,"PH-LHA Foxb1 Glut_subset","Hnrnpu",0.207,1
"Kcnt2.1",1.80342989417253e-05,-1.45794847557145,0.061,0.347,0.675600906954915,"PH-LHA Foxb1 Glut_subset","Kcnt2",-0.286,2
"Tmem108.2",1.9299545892312e-05,-1.3317350611757,0.204,0.46,0.722999588217792,"PH-LHA Foxb1 Glut_subset","Tmem108",-0.256,3
"Sorcs3.2",2.21004381659834e-05,0.535553935353833,0.878,0.564,0.82792661457407,"PH-LHA Foxb1 Glut_subset","Sorcs3",0.314,3
"Tcf4.5",2.25470646496923e-05,-1.56532754538182,0.224,0.484,0.844658135906775,"PH-LHA Foxb1 Glut_subset","Tcf4",-0.26,6
"Ppm1e",2.30990374540336e-05,0.677218748805355,0.735,0.487,0.865336141103005,"PH-LHA Foxb1 Glut_subset","Ppm1e",0.248,1
"Zfp251",2.51779287683267e-05,0.543088482545344,0.265,0.09,0.943215567519056,"PH-LHA Foxb1 Glut_subset","Zfp251",0.175,1
"Prickle2",2.97826612830205e-05,0.730385353428321,0.837,0.583,1,"PH-LHA Foxb1 Glut_subset","Prickle2",0.254,1
"Alcam.1",3.52810437127778e-05,-1.38710722976019,0.286,0.541,1,"PH-LHA Foxb1 Glut_subset","Alcam",-0.255,2
"Ebf1.4",3.80586171807424e-05,-2.090322408024,0.02,0.288,1,"PH-LHA Foxb1 Glut_subset","Ebf1",-0.268,5
"Aifm3",3.82664956505904e-05,0.680559805597335,0.347,0.139,1,"PH-LHA Foxb1 Glut_subset","Aifm3",0.208,1
"Mkx.1",3.92700460854218e-05,0.716258388510495,0.327,0.13,1,"PH-LHA Foxb1 Glut_subset","Mkx",0.197,2
"Caln1.3",3.9631664190095e-05,0.544335343947915,0.735,0.396,1,"PH-LHA Foxb1 Glut_subset","Caln1",0.339,4
"Tshz2.3",4.86416116829347e-05,-1.22464363879548,0.245,0.514,1,"PH-LHA Foxb1 Glut_subset","Tshz2",-0.269,4
"Cds1",5.26326576680117e-05,0.672474521874148,0.306,0.122,1,"PH-LHA Foxb1 Glut_subset","Cds1",0.184,1
"Lrrc1",5.79431413372189e-05,0.695181156542226,0.306,0.12,1,"PH-LHA Foxb1 Glut_subset","Lrrc1",0.186,1
"Asic2.2",6.0210939377096e-05,-0.824035888890835,0.898,0.916,1,"PH-LHA Foxb1 Glut_subset","Asic2",-0.018,3
"Adamtsl1.2",7.25155992622983e-05,-2.00062393974184,0.02,0.277,1,"PH-LHA Foxb1 Glut_subset","Adamtsl1",-0.257,3
"Cdh10.2",7.53168908952953e-05,0.789033773923879,0.776,0.525,1,"PH-LHA Foxb1 Glut_subset","Cdh10",0.251,3
"Slc8a1",7.57469752219141e-05,-0.878066575853913,0.633,0.748,1,"PH-LHA Foxb1 Glut_subset","Slc8a1",-0.115,1
"Nckap5.2",7.74033662404258e-05,-1.26335384753838,0.02,0.275,1,"PH-LHA Foxb1 Glut_subset","Nckap5",-0.255,3
"Tmem132d.3",8.19613267229641e-05,-1.47299602734891,0.02,0.271,1,"PH-LHA Foxb1 Glut_subset","Tmem132d",-0.251,4
"Epb41.1",9.55540354603799e-05,0.716624210670235,0.592,0.344,1,"PH-LHA Foxb1 Glut_subset","Epb41",0.248,2
"Slc24a3.3",9.5664159089814e-05,-1.19907784855036,0.449,0.636,1,"PH-LHA Foxb1 Glut_subset","Slc24a3",-0.187,4
"Gm45323",9.76465587669964e-05,0.606961287103154,0.571,0.302,1,"PH-LHA Foxb1 Glut_subset","Gm45323",0.269,1
"Pex5l.3",9.97253418807691e-05,0.841624456246506,0.633,0.411,1,"PH-LHA Foxb1 Glut_subset","Pex5l",0.222,4
"Atrnl1.2",0.000110835448422369,0.501696049006885,0.755,0.471,1,"PH-LHA Foxb1 Glut_subset","Atrnl1",0.284,3
"Dlgap2.1",0.000116618629456759,-0.903542177277445,0.429,0.647,1,"PH-LHA Foxb1 Glut_subset","Dlgap2",-0.218,2
"Mgrn1",0.000126299443580372,0.562800137301381,0.49,0.255,1,"PH-LHA Foxb1 Glut_subset","Mgrn1",0.235,1
"Cap2",0.000126455105027308,0.769035422142322,0.429,0.206,1,"PH-LHA Foxb1 Glut_subset","Cap2",0.223,1
"Tmem145",0.000126780763020296,0.674321314740098,0.388,0.182,1,"PH-LHA Foxb1 Glut_subset","Tmem145",0.206,1
"Arl15",0.00012945643147102,0.640057857691472,0.673,0.448,1,"PH-LHA Foxb1 Glut_subset","Arl15",0.225,1
"Klhl1.2",0.000163091169940231,-1.20487610736828,0.163,0.427,1,"PH-LHA Foxb1 Glut_subset","Klhl1",-0.264,3
"Dach1.2",0.00017068155063441,-1.4236434265729,0.143,0.405,1,"PH-LHA Foxb1 Glut_subset","Dach1",-0.262,3
"Reps2",0.000174318008740157,0.658178139131826,0.49,0.27,1,"PH-LHA Foxb1 Glut_subset","Reps2",0.22,1
"Slc9a9",0.000178258594794445,-1.0766237301917,0.245,0.471,1,"PH-LHA Foxb1 Glut_subset","Slc9a9",-0.226,1
"Kcnh1.1",0.000178520640574738,0.619537335773437,0.49,0.256,1,"PH-LHA Foxb1 Glut_subset","Kcnh1",0.234,2
"Gria3",0.000183293547593722,-1.06631333578995,0.327,0.544,1,"PH-LHA Foxb1 Glut_subset","Gria3",-0.217,1
"Atp8a2",0.000184316150328216,0.731820338725566,0.735,0.535,1,"PH-LHA Foxb1 Glut_subset","Atp8a2",0.2,1
"Scn8a.1",0.000189628818055381,0.580611832122487,0.714,0.482,1,"PH-LHA Foxb1 Glut_subset","Scn8a",0.232,2
"Dchs2",0.000193156650586701,0.635504246409292,0.327,0.139,1,"PH-LHA Foxb1 Glut_subset","Dchs2",0.188,1
"Setd7",0.000199820035043951,0.636162427905098,0.286,0.116,1,"PH-LHA Foxb1 Glut_subset","Setd7",0.17,1
"Adk",0.000213293821529341,0.634879936981684,0.51,0.261,1,"PH-LHA Foxb1 Glut_subset","Adk",0.249,1
"Nav3.1",0.000244589329764157,-0.590218874242422,0.878,0.916,1,"PH-LHA Foxb1 Glut_subset","Nav3",-0.038,2
"Gnas.3",0.000269258759806835,-1.0967263767054,0.531,0.649,1,"PH-LHA Foxb1 Glut_subset","Gnas",-0.118,4
"Mpp6",0.000277698188608288,0.53582385416973,0.408,0.195,1,"PH-LHA Foxb1 Glut_subset","Mpp6",0.213,1
"Khdrbs3",0.000292346957167832,-1.05261966409235,0.102,0.336,1,"PH-LHA Foxb1 Glut_subset","Khdrbs3",-0.234,1
"Kcnc2.1",0.000319773012058676,-1.00155418458542,0.49,0.662,1,"PH-LHA Foxb1 Glut_subset","Kcnc2",-0.172,2
"Dner.1",0.000341297761969244,-0.981457973942398,0.265,0.49,1,"PH-LHA Foxb1 Glut_subset","Dner",-0.225,2
"Dip2b",0.000357163839405406,0.562777538193232,0.592,0.346,1,"PH-LHA Foxb1 Glut_subset","Dip2b",0.246,1
"Kcnn2.2",0.000364264186881909,0.638441051844241,0.673,0.479,1,"PH-LHA Foxb1 Glut_subset","Kcnn2",0.194,3
"9530059O14Rik",0.000366036583868306,0.591936369858604,0.531,0.312,1,"PH-LHA Foxb1 Glut_subset","9530059O14Rik",0.219,1
"Cadm1.1",0.000433407057689209,-0.766817820924445,0.776,0.802,1,"PH-LHA Foxb1 Glut_subset","Cadm1",-0.026,2
"Mat2a",0.000438604829889467,0.556068253230755,0.673,0.405,1,"PH-LHA Foxb1 Glut_subset","Mat2a",0.268,1
"Ust",0.000500640080092055,0.526912137190832,0.265,0.108,1,"PH-LHA Foxb1 Glut_subset","Ust",0.157,1
"Nav2.1",0.000512444250805447,0.537416947542395,0.918,0.81,1,"PH-LHA Foxb1 Glut_subset","Nav2",0.108,2
"Sema5a.2",0.000575542275546853,-1.17702089415246,0.082,0.3,1,"PH-LHA Foxb1 Glut_subset","Sema5a",-0.218,3
"Sfxn5",0.000577790488912588,0.551015505397879,0.367,0.18,1,"PH-LHA Foxb1 Glut_subset","Sfxn5",0.187,1
"Vat1l.1",0.000722277668248038,-0.986615759464231,0.102,0.329,1,"PH-LHA Foxb1 Glut_subset","Vat1l",-0.227,2
"Gm45846",0.000725379829329464,-0.756586182967054,0.347,0.562,1,"PH-LHA Foxb1 Glut_subset","Gm45846",-0.215,1
"Zfp462.1",0.000801873284385799,0.517413140813993,0.612,0.367,1,"PH-LHA Foxb1 Glut_subset","Zfp462",0.245,2
"Trpc5.2",0.000893444780160547,-1.04091418898945,0.122,0.347,1,"PH-LHA Foxb1 Glut_subset","Trpc5",-0.225,3
"Nyap2",0.000903862077583289,0.555935890916196,0.694,0.424,1,"PH-LHA Foxb1 Glut_subset","Nyap2",0.27,1
"Nos1ap",0.000990060548683766,0.606603288398644,0.367,0.185,1,"PH-LHA Foxb1 Glut_subset","Nos1ap",0.182,1
"Cep112.4",0.00100320907099296,-1.11425924128377,0.388,0.527,1,"PH-LHA Foxb1 Glut_subset","Cep112",-0.139,5
"Slc4a8",0.00106431759493522,0.502365711432348,0.286,0.124,1,"PH-LHA Foxb1 Glut_subset","Slc4a8",0.162,1
"Gm38260",0.00109599824713674,0.602565729052933,0.286,0.132,1,"PH-LHA Foxb1 Glut_subset","Gm38260",0.154,1
"Gm38393",0.00113363837398282,0.507660897061621,0.551,0.355,1,"PH-LHA Foxb1 Glut_subset","Gm38393",0.196,1
"Schip1.1",0.00119530508689196,-1.08641983724232,0.612,0.663,1,"PH-LHA Foxb1 Glut_subset","Schip1",-0.051,2
"Foxp1",0.00120463637835241,-0.731859487916867,0.204,0.426,1,"PH-LHA Foxb1 Glut_subset","Foxp1",-0.222,1
"Ldb2.1",0.00120469160825939,0.539289223085061,0.633,0.4,1,"PH-LHA Foxb1 Glut_subset","Ldb2",0.233,2
"Eml5.1",0.00121877925416124,0.573468254894031,0.714,0.497,1,"PH-LHA Foxb1 Glut_subset","Eml5",0.217,2
"Scn9a.3",0.00129647284904706,-1.01415521908136,0.143,0.339,1,"PH-LHA Foxb1 Glut_subset","Scn9a",-0.196,4
"Erbin",0.00155168789844395,0.558037218077074,0.469,0.272,1,"PH-LHA Foxb1 Glut_subset","Erbin",0.197,1
"Grik4",0.00161693990184466,-0.93840079210797,0.224,0.413,1,"PH-LHA Foxb1 Glut_subset","Grik4",-0.189,1
"Rpgrip1l",0.00165195425139498,0.572265132595221,0.367,0.201,1,"PH-LHA Foxb1 Glut_subset","Rpgrip1l",0.166,1
"Unc5c.1",0.00169838931400748,-0.870705527705795,0.51,0.66,1,"PH-LHA Foxb1 Glut_subset","Unc5c",-0.15,2
"Grin3a",0.00184046230098082,-0.968959056873846,0.327,0.491,1,"PH-LHA Foxb1 Glut_subset","Grin3a",-0.164,1
"Copg2",0.00196149317768229,0.51342352121102,0.51,0.314,1,"PH-LHA Foxb1 Glut_subset","Copg2",0.196,1
"Usp9x",0.00200496083830412,-0.622663193614631,0.388,0.591,1,"PH-LHA Foxb1 Glut_subset","Usp9x",-0.203,1
"Csrnp3",0.00219220229665234,-0.670072572584508,0.408,0.6,1,"PH-LHA Foxb1 Glut_subset","Csrnp3",-0.192,1
"Mrtfb",0.00232808064311774,0.553582345760636,0.592,0.373,1,"PH-LHA Foxb1 Glut_subset","Mrtfb",0.219,1
"Dpyd.4",0.00235589290596563,-1.09413083218068,0.163,0.355,1,"PH-LHA Foxb1 Glut_subset","Dpyd",-0.192,5
"Alk.4",0.00252210251726141,-1.16345041984284,0.184,0.371,1,"PH-LHA Foxb1 Glut_subset","Alk",-0.187,5
"Bbs4",0.00255484215068707,0.501097119452137,0.265,0.122,1,"PH-LHA Foxb1 Glut_subset","Bbs4",0.143,1
"Plcxd3.1",0.00255588863534974,-0.85550245841486,0.122,0.33,1,"PH-LHA Foxb1 Glut_subset","Plcxd3",-0.208,2
"Chl1.2",0.00263621516904885,-0.789105873653978,0.367,0.542,1,"PH-LHA Foxb1 Glut_subset","Chl1",-0.175,3
"Pds5b",0.00277611499386359,-0.780321854725178,0.204,0.411,1,"PH-LHA Foxb1 Glut_subset","Pds5b",-0.207,1
"Chrm2.3",0.00283373954514424,-1.12972235975771,0.184,0.361,1,"PH-LHA Foxb1 Glut_subset","Chrm2",-0.177,4
"Nova1.1",0.00286140065143956,0.579977316637009,0.816,0.666,1,"PH-LHA Foxb1 Glut_subset","Nova1",0.15,2
"Gm45455",0.00321132373238467,0.762004337124442,0.571,0.464,1,"PH-LHA Foxb1 Glut_subset","Gm45455",0.107,1
"Galnt13",0.00323002406643674,-0.619045571884739,0.776,0.779,1,"PH-LHA Foxb1 Glut_subset","Galnt13",-0.003,1
"Ttc8",0.00324977848946465,0.500541944744013,0.469,0.29,1,"PH-LHA Foxb1 Glut_subset","Ttc8",0.179,1
"Kmt2a",0.00327609880191679,-0.663779341730083,0.429,0.601,1,"PH-LHA Foxb1 Glut_subset","Kmt2a",-0.172,1
"Zfp521.2",0.0037199258859818,-0.970080369229885,0.102,0.281,1,"PH-LHA Foxb1 Glut_subset","Zfp521",-0.179,3
"Ppp1r9a.1",0.00377365483088414,-0.732898728103963,0.449,0.597,1,"PH-LHA Foxb1 Glut_subset","Ppp1r9a",-0.148,2
"Nup93",0.00382532521792512,0.511815599533642,0.347,0.183,1,"PH-LHA Foxb1 Glut_subset","Nup93",0.164,1
"Psip1",0.00383644083262862,-0.695611268816149,0.082,0.267,1,"PH-LHA Foxb1 Glut_subset","Psip1",-0.185,1
"Grid1.2",0.0038697815961507,-0.666824231060152,0.816,0.81,1,"PH-LHA Foxb1 Glut_subset","Grid1",0.00599999999999989,3
"Rtl4.3",0.00400155071895697,-0.836990317829211,0.327,0.522,1,"PH-LHA Foxb1 Glut_subset","Rtl4",-0.195,4
"Chrm3.4",0.00425013658724096,-1.19160562926877,0.245,0.412,1,"PH-LHA Foxb1 Glut_subset","Chrm3",-0.167,5
"Slc24a2.1",0.00438648435107524,-0.698367759227862,0.449,0.586,1,"PH-LHA Foxb1 Glut_subset","Slc24a2",-0.137,2
"Reln.5",0.00450623829731132,-1.42481494186,0.102,0.265,1,"PH-LHA Foxb1 Glut_subset","Reln",-0.163,6
"Gm15155.1",0.0045136662289943,0.762297461768546,0.388,0.218,1,"PH-LHA Foxb1 Glut_subset","Gm15155",0.17,2
"Xpr1",0.00459360573319134,-0.81414506633377,0.224,0.392,1,"PH-LHA Foxb1 Glut_subset","Xpr1",-0.168,1
"Gpc5.2",0.00498320157242505,-1.18187630635497,0.163,0.367,1,"PH-LHA Foxb1 Glut_subset","Gpc5",-0.204,3
"Kif21a",0.00508080221981227,-0.609659520296977,0.449,0.593,1,"PH-LHA Foxb1 Glut_subset","Kif21a",-0.144,1
"Vwc2.1",0.00598140657954972,-0.987251087962324,0.204,0.354,1,"PH-LHA Foxb1 Glut_subset","Vwc2",-0.15,2
"2610005L07Rik",0.00654932171654034,-0.679557242989734,0.367,0.549,1,"PH-LHA Foxb1 Glut_subset","2610005L07Rik",-0.182,1
"Tmem130",0.0072774996842093,-0.642046387348588,0.163,0.343,1,"PH-LHA Foxb1 Glut_subset","Tmem130",-0.18,1
"Pard3",0.008025541791917,0.549693453538681,0.592,0.421,1,"PH-LHA Foxb1 Glut_subset","Pard3",0.171,1
"Ttc28",0.00815679937825857,-0.625739791882139,0.286,0.454,1,"PH-LHA Foxb1 Glut_subset","Ttc28",-0.168,1
"Kat2b",0.0083521233175891,0.545870709988011,0.306,0.17,1,"PH-LHA Foxb1 Glut_subset","Kat2b",0.136,1
"Dpysl5",0.00917101897842409,-0.749884426670048,0.122,0.277,1,"PH-LHA Foxb1 Glut_subset","Dpysl5",-0.155,1
"Zfp385b.1",0.00922553528630783,0.507873298845906,0.571,0.403,1,"PH-LHA Foxb1 Glut_subset","Zfp385b",0.168,2
"Cdh2",0.00931030824788427,-0.648716082496897,0.429,0.574,1,"PH-LHA Foxb1 Glut_subset","Cdh2",-0.145,1
"Cdh4.2",0.00932794528994625,-0.878387733850739,0.204,0.377,1,"PH-LHA Foxb1 Glut_subset","Cdh4",-0.173,3
