"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Dgkb.25",2.37425587136745e-22,-0.594721244569956,0.435,0.661,8.89443734531674e-18,"56","Dgkb"
"Rmst.35",3.05256744591951e-22,-0.711340375802918,0.282,0.486,1.14355281659037e-17,"56","Rmst"
"Syn1.4",3.18073701961994e-22,-0.610941013638682,0.139,0.319,1.19156770229002e-17,"56","Syn1"
"Miat.8",3.47386990350883e-22,-0.6086340779714,0.145,0.328,1.30138114325248e-17,"56","Miat"
"Schip1.25",5.38435238181316e-22,-0.590283015700781,0.33,0.536,2.01708608927485e-17,"56","Schip1"
"Prickle2.29",5.62081150923274e-22,-0.552271549652043,0.466,0.683,2.10566840758877e-17,"56","Prickle2"
"Zeb2.10",6.11844230707891e-22,0.733896498484305,0.38,0.234,2.2920908570779e-17,"56","Zeb2"
"Fgfr2.10",6.12327754190521e-22,0.788170159254995,0.729,0.719,2.29390223274853e-17,"56","Fgfr2"
"9330182L06Rik.6",6.9569458937663e-22,-0.568907412562718,0.17,0.362,2.60621107072273e-17,"56","9330182L06Rik"
"5330417C22Rik.5",1.24838054469957e-21,-0.612034784773522,0.107,0.281,4.67668319655354e-17,"56","5330417C22Rik"
"Chrm2.25",1.34376194893104e-21,-0.858266465246825,0.121,0.29,5.03400101308547e-17,"56","Chrm2"
"Kif5a.5",1.54127021669195e-21,-0.590221752432909,0.129,0.304,5.77390648577139e-17,"56","Kif5a"
"Tmem163.35",1.63085436371646e-21,-0.743293128552563,0.123,0.299,6.10950661735459e-17,"56","Tmem163"
"Pitpnc1.30",1.6875939923076e-21,1.08292313037048,0.533,0.433,6.32206461398273e-17,"56","Pitpnc1"
"Susd4.4",1.87378525779469e-21,-0.559583645716986,0.151,0.339,7.01957433275045e-17,"56","Susd4"
"Ndrg4.8",2.0358019035053e-21,-0.593710542709495,0.098,0.266,7.62652109091157e-17,"56","Ndrg4"
"Son.4",2.18906380925614e-21,0.92066782067673,0.492,0.395,8.20067084223534e-17,"56","Son"
"Gmds.4",2.46419064429834e-21,0.959008114556387,0.54,0.457,9.23135099167046e-17,"56","Gmds"
"Slc12a5.6",4.0582976070055e-21,-0.530889046175873,0.16,0.346,1.5203194495364e-16,"56","Slc12a5"
"Chsy3.28",4.43427939914127e-21,-0.631251255602639,0.229,0.436,1.6611697485063e-16,"56","Chsy3"
"Evl.5",4.77158282521421e-21,-0.521046763304185,0.148,0.333,1.78753035798175e-16,"56","Evl"
"Grm8.26",5.14155930368906e-21,-0.734701192276817,0.262,0.455,1.926130946348e-16,"56","Grm8"
"Dzank1.5",6.63547446950927e-21,-0.555110068385274,0.134,0.309,2.48578144576756e-16,"56","Dzank1"
"Shc3.17",7.12726887722488e-21,-0.659326057950411,0.121,0.289,2.67001746678599e-16,"56","Shc3"
"Gm49353",9.4068396982254e-21,-0.509925537395787,0.178,0.361,3.5239902877492e-16,"56","Gm49353"
"Dgkg.16",1.15394549447417e-20,-0.748446389633899,0.101,0.262,4.32291061139913e-16,"56","Dgkg"
"Cntnap4.31",1.38335103583999e-20,-0.74096048278655,0.167,0.343,5.18230965046377e-16,"56","Cntnap4"
"Rab6b.5",1.76337024135409e-20,-0.535660471228957,0.174,0.353,6.60593759816068e-16,"56","Rab6b"
"Fstl5.29",2.42280124144221e-20,-0.770708566414285,0.196,0.379,9.0762980106908e-16,"56","Fstl5"
"Plppr1.20",2.44858501554195e-20,-0.634731109829631,0.137,0.311,9.17288918522327e-16,"56","Plppr1"
"Ptprr.7",2.64987222592487e-20,-0.554464367129488,0.143,0.32,9.92695133275975e-16,"56","Ptprr"
"Rasgef1a.21",2.99543192094756e-20,-0.592651257755258,0.126,0.295,1.12214870622538e-15,"56","Rasgef1a"
"Lin28b.7",3.40431107799207e-20,-0.533003316515152,0.14,0.317,1.27532301603739e-15,"56","Lin28b"
"Cpne4.32",3.694725638138e-20,-0.796092318446484,0.154,0.327,1.38411811855926e-15,"56","Cpne4"
"A230103L15Rik.5",4.04088936611172e-20,-0.535387516738313,0.139,0.31,1.51379797433277e-15,"56","A230103L15Rik"
"B230209E15Rik.8",4.05380456639122e-20,-0.590814807059342,0.107,0.27,1.51863626666148e-15,"56","B230209E15Rik"
"Plppr4.8",4.51887017499262e-20,-0.56357858643043,0.115,0.283,1.69285914495574e-15,"56","Plppr4"
"Wnk1.4",4.82108042577494e-20,0.775143213567032,0.589,0.525,1.80607314910381e-15,"56","Wnk1"
"Syt14.6",5.01738461417054e-20,-0.534502275047613,0.17,0.347,1.87961262416057e-15,"56","Syt14"
"Gm38393.5",5.15660609672768e-20,-0.523286475737254,0.171,0.349,1.93176777595612e-15,"56","Gm38393"
"Slc35f4.25",6.35000996958335e-20,-0.686602151329869,0.192,0.367,2.37884073480531e-15,"56","Slc35f4"
"Klhl32.14",6.94201682269453e-20,-0.565962328687577,0.165,0.341,2.60061834211783e-15,"56","Klhl32"
"Elmod1.18",7.44051934874127e-20,-0.549928243211865,0.165,0.345,2.78736735842545e-15,"56","Elmod1"
"Snph.7",7.5523392850479e-20,-0.562536608136453,0.097,0.254,2.82925734296464e-15,"56","Snph"
"A330008L17Rik.24",1.00275439974203e-19,-0.704381188232884,0.095,0.254,3.75651853231359e-15,"56","A330008L17Rik"
"Samd4.16",1.59563028139715e-19,1.0606285318554,0.414,0.299,5.97755016016999e-15,"56","Samd4"
"Gabra1.13",2.48029437883022e-19,-0.575177046071923,0.12,0.282,9.29167880197376e-15,"56","Gabra1"
"Rora.32",2.50491854215475e-19,0.652442145600308,0.864,0.855,9.38392584262012e-15,"56","Rora"
"Per3.1",3.00546424641946e-19,0.840433877029664,0.263,0.152,1.12590701599366e-14,"56","Per3"
"Slc35f3.27",3.33589507528588e-19,-0.572899246466147,0.157,0.333,1.2496930131036e-14,"56","Slc35f3"
"Pard3.6",4.02685197899562e-19,0.761717369897994,0.555,0.481,1.50853928837134e-14,"56","Pard3"
"Garnl3.13",4.27761041339576e-19,-0.538112808249773,0.184,0.362,1.60247841306632e-14,"56","Garnl3"
"Btbd11.16",4.98294660356004e-19,-0.545167960229525,0.146,0.312,1.86671145662566e-14,"56","Btbd11"
"Zdhhc2.9",5.53203334897609e-19,-0.563626045566071,0.107,0.265,2.07241033319342e-14,"56","Zdhhc2"
"Unc13a.5",5.88781903821276e-19,-0.533176198147627,0.104,0.264,2.20569476809527e-14,"56","Unc13a"
"Gm28905.24",7.36596462265136e-19,-0.663704338329447,0.176,0.345,2.75943766693765e-14,"56","Gm28905"
"Nr3c2.8",1.04189593918015e-18,1.04222744334722,0.567,0.508,3.90315056735667e-14,"56","Nr3c2"
"Rap1gap.9",1.14948093801604e-18,-0.552353178401362,0.098,0.254,4.3061854899957e-14,"56","Rap1gap"
"Nexmif.13",1.28288986353079e-18,-0.564787765583078,0.154,0.323,4.80596200675904e-14,"56","Nexmif"
"Phf24.9",1.29345287858941e-18,-0.510681189162508,0.115,0.276,4.84553317377165e-14,"56","Phf24"
"Grk5.2",1.33439807566258e-18,1.10785217267456,0.285,0.18,4.99892207104717e-14,"56","Grk5"
"Bicdl1.5",1.92700015073191e-18,-0.500870424454089,0.111,0.268,7.21892796467189e-14,"56","Bicdl1"
"Gm44562.5",2.47707441992362e-18,-0.500353238067293,0.12,0.278,9.27961619191788e-14,"56","Gm44562"
"Pdzd4.3",2.59651408358323e-18,-0.544506714064945,0.104,0.254,9.7270610599195e-14,"56","Pdzd4"
"1700025G04Rik.7",2.62335768364801e-18,-0.500136353607728,0.143,0.31,9.82762255448217e-14,"56","1700025G04Rik"
"Kif26b.21",4.70731383938906e-18,-0.525745427415165,0.162,0.331,1.76345391051193e-13,"56","Kif26b"
"Kcnip1.30",5.54827788902829e-18,-0.675543871368807,0.227,0.401,2.07849586278778e-13,"56","Kcnip1"
"Msra.24",6.10368186327943e-18,-0.580458824889384,0.121,0.281,2.28656129962174e-13,"56","Msra"
"Gnal.10",1.3956276347447e-17,-0.515251978176887,0.131,0.287,5.2283002452806e-13,"56","Gnal"
"C130073E24Rik.25",1.42053261947353e-17,-0.642103866469046,0.259,0.437,5.32159929907173e-13,"56","C130073E24Rik"
"Rasgrf2.18",2.49715777978501e-17,-0.627382420426517,0.14,0.294,9.35485247463059e-13,"56","Rasgrf2"
"Fcho2.2",3.37872357832933e-17,0.843771778911705,0.422,0.324,1.26573742691373e-12,"56","Fcho2"
"Fras1.38",4.2407351013319e-17,-0.753574153197546,0.128,0.273,1.58866418366096e-12,"56","Fras1"
"Nkain3.26",5.94876892698616e-17,-0.722042172825649,0.262,0.419,2.22852781542756e-12,"56","Nkain3"
"Scn9a.23",6.56789630580744e-17,-0.54746368625477,0.114,0.261,2.46046531408158e-12,"56","Scn9a"
"Thsd7b.25",7.05240938609206e-17,-0.69269077957341,0.223,0.383,2.64197360421781e-12,"56","Thsd7b"
"Sema6d.18",8.6919717775464e-17,-0.514006609016043,0.341,0.525,3.25618646730443e-12,"56","Sema6d"
"Ptchd4.17",9.51830613641456e-17,-0.539195080285374,0.167,0.324,3.56574784482362e-12,"56","Ptchd4"
"Gm37376.4",1.8002317009768e-16,0.908013618607943,0.36,0.258,6.74402799819929e-12,"56","Gm37376"
"Rbm39",2.75379869542487e-16,0.654913047749546,0.589,0.553,1.03162806728006e-11,"56","Rbm39"
"Sh3rf3.23",4.52632146607062e-16,-0.50134328327165,0.167,0.322,1.69565054761937e-11,"56","Sh3rf3"
"Plxdc2.19",5.03346986209398e-16,0.709880303724657,0.561,0.48,1.88563847973765e-11,"56","Plxdc2"
"Pcdh17.10",7.87357826063364e-16,-0.534128325088952,0.204,0.366,2.94959988799858e-11,"56","Pcdh17"
"Cdh4.21",8.09357239340294e-16,-0.505266021960501,0.212,0.379,3.03201409001661e-11,"56","Cdh4"
"Htr2c.30",1.00981779774982e-15,-0.696396061594582,0.213,0.373,3.78297943393038e-11,"56","Htr2c"
"Sgsm1.7",1.70928974774724e-15,-0.510796105457764,0.131,0.272,6.40334125301071e-11,"56","Sgsm1"
"Rbms1.23",2.03686852561842e-15,0.928809181683343,0.453,0.367,7.63051687067173e-11,"56","Rbms1"
"Tmem132d.26",5.97504810994642e-15,-0.608072304418721,0.178,0.324,2.23837252294813e-10,"56","Tmem132d"
"Mpped2.4",2.55884979488806e-14,0.887936626020131,0.329,0.234,9.58596310160966e-10,"56","Mpped2"
"Afdn.12",3.0060406127454e-14,0.785569781652714,0.466,0.385,1.12612293434668e-09,"56","Afdn"
"Zfand6.2",3.32613330821044e-14,0.882062247109728,0.269,0.18,1.2460360599218e-09,"56","Zfand6"
"Crim1.11",1.01093346243702e-13,1.06518870093149,0.375,0.291,3.78715893698155e-09,"56","Crim1"
"Arhgef12.1",1.91156379387962e-13,0.735136898163555,0.528,0.492,7.16110028463182e-09,"56","Arhgef12"
"Clk1.1",2.8906356936852e-13,0.783603575507623,0.484,0.435,1.08288994356835e-08,"56","Clk1"
"Me3.23",4.34010669233758e-13,-0.500302776681518,0.151,0.281,1.6258907690835e-08,"56","Me3"
"Ptprt.31",5.86785587100426e-13,-0.558761165266339,0.322,0.48,2.19821616639562e-08,"56","Ptprt"
"Abi1.2",6.84395404683378e-13,1.01929059145804,0.341,0.258,2.56388206502487e-08,"56","Abi1"
"Zfp536.33",7.30780821992129e-13,0.634557241482129,0.38,0.276,2.73765111534691e-08,"56","Zfp536"
"Hip1.4",1.01493392719045e-12,0.760205844872286,0.257,0.168,3.80214547804086e-08,"56","Hip1"
"Enpp2.6",1.13889070887378e-12,0.629308215585225,0.285,0.188,4.26651237358296e-08,"56","Enpp2"
"Caln1.28",1.40045299070228e-12,-0.558736535625144,0.224,0.363,5.24637699376888e-08,"56","Caln1"
"Eda.4",2.08363941462547e-12,0.871572257840048,0.298,0.205,7.80572997506992e-08,"56","Eda"
"Lhfp.10",2.29515522918176e-12,0.901245418309914,0.307,0.217,8.59811051956071e-08,"56","Lhfp"
"Plxna2.9",5.8108003153664e-12,0.970134911718916,0.419,0.349,2.17684201414256e-07,"56","Plxna2"
"Ptpro.17",7.43316978561629e-12,-0.508156439577642,0.159,0.28,2.78461406508758e-07,"56","Ptpro"
"Nfat5.2",1.02118535315862e-11,0.727296333890201,0.449,0.395,3.82556457000284e-07,"56","Nfat5"
"Erbin.18",1.16969990681393e-11,0.68815765358941,0.382,0.307,4.38192979090634e-07,"56","Erbin"
"Ttc28.16",1.22342517569214e-11,0.817661274251946,0.4,0.323,4.58319539317789e-07,"56","Ttc28"
"Mpp6.21",4.59667253369536e-11,1.0049820384567,0.358,0.289,1.72200546457296e-06,"56","Mpp6"
"Il1rapl2.35",9.81251710232259e-11,-0.856450490466666,0.164,0.277,3.67596515687209e-06,"56","Il1rapl2"
"Slc4a4.43",1.0141485590773e-10,0.988420135014963,0.332,0.25,3.79920333201538e-06,"56","Slc4a4"
"Thsd4.1",1.16588722381193e-10,1.08417468971314,0.277,0.204,4.36764671784423e-06,"56","Thsd4"
"Mllt3.4",1.20344878336065e-10,0.753071403434289,0.547,0.534,4.50835983222566e-06,"56","Mllt3"
"Tmem164.3",1.68512620967393e-10,0.856095458082601,0.298,0.226,6.31281980668047e-06,"56","Tmem164"
"Exoc4",2.44172117638574e-10,0.543355975244145,0.679,0.713,9.14717587097626e-06,"56","Exoc4"
"Zfand3",2.54079138968516e-10,0.783245775038803,0.466,0.432,9.51831270403854e-06,"56","Zfand3"
"St18.6",2.71415849861426e-10,0.529397043935561,0.29,0.2,1.01677805675088e-05,"56","St18"
"Slc24a3.19",4.66093939567539e-10,0.683941400077817,0.642,0.62,1.74608111640792e-05,"56","Slc24a3"
"Lims1.2",6.98209768588572e-10,0.760909556959001,0.316,0.248,2.61563343508651e-05,"56","Lims1"
"Plp1.7",8.20977143317138e-10,0.596884865502734,0.296,0.209,3.07554457429466e-05,"56","Plp1"
"Picalm.3",9.52220109436001e-10,0.759843856231668,0.361,0.296,3.56720697396915e-05,"56","Picalm"
"Fhit.3",1.19620475472753e-09,0.851921906944546,0.386,0.328,4.48122225216026e-05,"56","Fhit"
"Naaladl2.9",1.31268637831244e-09,0.702343254294639,0.6,0.597,4.91758571043406e-05,"56","Naaladl2"
"Nhsl2.3",1.67709898072003e-09,0.946044754916613,0.296,0.23,6.28274820157336e-05,"56","Nhsl2"
"Slc23a2.4",1.70876270168431e-09,1.40313869600037,0.336,0.286,6.40136683304977e-05,"56","Slc23a2"
"Igf1r.13",2.58506183381056e-09,1.27781564902543,0.46,0.428,9.68415864182112e-05,"56","Igf1r"
"Nipbl.1",2.7375585222565e-09,0.597653761582275,0.53,0.515,0.000102554417360773,"56","Nipbl"
"Gab2.11",3.23237931719133e-09,0.829857180654835,0.402,0.35,0.000121091393980622,"56","Gab2"
"Diaph2.10",3.71528935472295e-09,0.64238892496897,0.523,0.503,0.000139182169806631,"56","Diaph2"
"Pbx3.32",4.61414082574663e-09,0.567960990927324,0.372,0.291,0.00017285494361412,"56","Pbx3"
"Cdk19.7",6.95649272131383e-09,0.614400677422556,0.283,0.207,0.000260604130325859,"56","Cdk19"
"Neo1.7",8.05625527484755e-09,0.833301801604828,0.436,0.397,0.000301803435106339,"56","Neo1"
"Myo6.11",1.198364643201e-08,0.70052876185526,0.329,0.265,0.000448931362635959,"56","Myo6"
"Stim1.4",1.38918531755706e-08,0.775915738625673,0.327,0.265,0.000520416603663226,"56","Stim1"
"Sept7.34",1.47393959033932e-08,0.697050921044321,0.453,0.415,0.000552167249332917,"56","Sept7"
"Klf12.14",1.60558915027373e-08,0.618818993264891,0.6,0.621,0.000601485807475545,"56","Klf12"
"Mir100hg.8",1.63662893400576e-08,0.600634210983614,0.66,0.673,0.000613113931257238,"56","Mir100hg"
"Dennd4a",1.85169753787768e-08,0.977610865404956,0.393,0.351,0.000693682931639735,"56","Dennd4a"
"Pid1.10",2.43915642157254e-08,0.79516891934475,0.431,0.389,0.000913756778649505,"56","Pid1"
"Kansl1l.1",2.82543096693135e-08,0.833219047050911,0.263,0.206,0.00105846294883182,"56","Kansl1l"
"Gm37240",4.28021295269874e-08,0.600101716452907,0.276,0.212,0.00160345337634,"56","Gm37240"
"Mbnl1.4",4.31173804457767e-08,0.905710052821908,0.411,0.376,0.00161526330625969,"56","Mbnl1"
"Pde7b.39",4.96045897902836e-08,0.851999254024102,0.488,0.45,0.0018582871427236,"56","Pde7b"
"Cdh20.9",5.78341830074988e-08,0.56923402925748,0.293,0.221,0.00216658416382692,"56","Cdh20"
"Psd3.14",7.12725071312015e-08,0.614353423373186,0.456,0.426,0.00267001066214907,"56","Psd3"
"Xist.5",7.84538059051412e-08,0.826969891177984,0.298,0.244,0.0029390364768184,"56","Xist"
"Csnk1a1",1.67518769143765e-07,0.567824184476792,0.484,0.469,0.00627558812966374,"56","Csnk1a1"
"March6",1.79227361562387e-07,0.751359895584718,0.366,0.323,0.00671421541885014,"56","March6"
"Pip4k2a.5",1.91856702149491e-07,0.605410415071338,0.271,0.208,0.00718733577592423,"56","Pip4k2a"
"Ildr2.37",2.05701279561323e-07,1.09142990270998,0.35,0.303,0.00770598133492628,"56","Ildr2"
"Gpc5.37",2.45245855547431e-07,0.87951265999762,0.391,0.332,0.00918740024051786,"56","Gpc5"
"Mbnl2.7",3.20448037913102e-07,0.550741049452204,0.555,0.552,0.0120046243963006,"56","Mbnl2"
"Bmpr1a.1",3.46067202910557e-07,0.771170950448134,0.268,0.211,0.0129643695554353,"56","Bmpr1a"
"Fut8",5.05674658146389e-07,0.717546433921876,0.431,0.406,0.01894358404348,"56","Fut8"
"Sorbs1.11",5.06610103027583e-07,0.769779871886145,0.54,0.547,0.0189786276796193,"56","Sorbs1"
"Kif13b.4",5.44511943636386e-07,0.757601452935616,0.293,0.238,0.0203985064325063,"56","Kif13b"
"Strn3",8.83705437678202e-07,0.537930842547698,0.54,0.552,0.0331053731063008,"56","Strn3"
"Ghr.24",1.41982422996858e-06,0.538095884820216,0.313,0.254,0.053189455303083,"56","Ghr"
"Tafa1.36",1.48102602404754e-06,-0.602016430941279,0.188,0.272,0.0554821969128691,"56","Tafa1"
"Scd2.7",2.05408298514805e-06,0.613818886541675,0.273,0.215,0.0769500567896162,"56","Scd2"
"Frmd4b.22",3.24541371188707e-06,0.672189331606761,0.315,0.263,0.121579688474713,"56","Frmd4b"
"Vps13a.4",3.26930920115752e-06,0.611435752719411,0.5,0.505,0.122474861293763,"56","Vps13a"
"Hnrnph1",3.34722251674585e-06,0.688636472205569,0.422,0.402,0.125393649922333,"56","Hnrnph1"
"Tef",4.41987753209088e-06,0.640211420582005,0.263,0.216,0.165577452107188,"56","Tef"
"Arid2",4.50617154101439e-06,0.602029473494361,0.307,0.26,0.168810198269481,"56","Arid2"
"Cd2ap",5.73977041177625e-06,0.665484450273954,0.301,0.257,0.215023279165962,"56","Cd2ap"
"Phlpp1.35",7.14958682328588e-06,0.500957280285906,0.494,0.492,0.267837821573936,"56","Phlpp1"
"Tbc1d5.16",1.0466575914722e-05,0.541408619825547,0.477,0.462,0.392098866917316,"56","Tbc1d5"
"Fndc3b.6",1.08107601274309e-05,0.636927785096217,0.33,0.292,0.404992695893816,"56","Fndc3b"
"Sos2",1.35975978166481e-05,0.647663817910619,0.304,0.265,0.509393209407273,"56","Sos2"
"Rapgef5.16",1.40784913811261e-05,0.853158024116772,0.318,0.278,0.527408444119744,"56","Rapgef5"
"Nbeal1.1",1.80865256179548e-05,0.533694523184747,0.436,0.421,0.677557422699823,"56","Nbeal1"
"Phkb.1",1.92840124257073e-05,0.664530823702508,0.336,0.3,0.722417673491847,"56","Phkb"
"Ppp2r3a.13",2.10253976939972e-05,0.53099819645206,0.322,0.278,0.787653448412524,"56","Ppp2r3a"
"Grm3.39",3.43977494556026e-05,0.551304147077836,0.366,0.32,1,"56","Grm3"
"Pten.1",3.62625326905463e-05,0.645669154073088,0.403,0.388,1,"56","Pten"
"Tasor.3",4.18399033743257e-05,0.582320729839743,0.396,0.377,1,"56","Tasor"
"Erbb4.35",5.40713450714097e-05,-0.611197127678328,0.528,0.578,1,"56","Erbb4"
"E130308A19Rik.8",0.000104671454388655,0.623425628180746,0.304,0.267,1,"56","E130308A19Rik"
"Ppp1r12a.1",0.000112747554252209,0.504345855874643,0.48,0.483,1,"56","Ppp1r12a"
"Flrt2.11",0.00018502011875617,1.07011077238282,0.338,0.317,1,"56","Flrt2"
"Fam214a.2",0.000186879290569849,0.541602862675178,0.26,0.223,1,"56","Fam214a"
"Tmeff2.27",0.000199442163753984,0.627261214430197,0.62,0.7,1,"56","Tmeff2"
"Sdk1.27",0.000350290626627806,0.658392344343531,0.438,0.419,1,"56","Sdk1"
"Ahcyl1.1",0.000563665022267344,0.638767624392508,0.308,0.29,1,"56","Ahcyl1"
"Ctdspl.2",0.000701599585051584,0.511003736430268,0.265,0.232,1,"56","Ctdspl"
"Tjp1.4",0.000736903074744587,0.645695765099865,0.548,0.61,1,"56","Tjp1"
"Ahcyl2.7",0.000738328399201061,0.783963437968533,0.455,0.48,1,"56","Ahcyl2"
"Ccnl2.1",0.000903182565049805,0.520323236581442,0.34,0.323,1,"56","Ccnl2"
"Tacc1.4",0.000991065112567243,0.570717243736546,0.293,0.268,1,"56","Tacc1"
"Sash1.17",0.00112097762351511,0.680682331365166,0.276,0.255,1,"56","Sash1"
"Col4a3bp",0.00112837972785906,0.673986316662226,0.296,0.276,1,"56","Col4a3bp"
"Ccdc85a.14",0.00117653169504864,0.56613636535595,0.53,0.568,1,"56","Ccdc85a"
"Slit2.26",0.00140222102983175,0.767193996143157,0.35,0.323,1,"56","Slit2"
"Sgms1.1",0.00149173028927616,1.02538045637803,0.354,0.347,1,"56","Sgms1"
"Zhx3.4",0.00200702278407476,0.508293554174951,0.282,0.255,1,"56","Zhx3"
"Tsc22d2",0.00224320224164201,0.537209853070288,0.291,0.27,1,"56","Tsc22d2"
"Mkln1.1",0.00282753262544101,0.502398199290883,0.386,0.386,1,"56","Mkln1"
"Klf7.4",0.00361675711223028,0.547517162906148,0.307,0.291,1,"56","Klf7"
"Ubr2.1",0.00364221488271479,0.516997614274004,0.322,0.313,1,"56","Ubr2"
"Mprip",0.00409694745973076,0.5203289875593,0.394,0.406,1,"56","Mprip"
"Lrp6",0.00594504167920134,0.521143240847441,0.251,0.231,1,"56","Lrp6"
"Slc1a2.40",0.00642752377532535,0.687182503077684,0.188,0.257,1,"56","Slc1a2"
"Cpeb2.5",0.00841776737923626,0.700807436127759,0.296,0.283,1,"56","Cpeb2"
"Atp1a2.4",0,3.31886127855859,0.766,0.049,0,"57","Atp1a2"
"Slc1a2.41",0,3.30629155803593,0.881,0.253,0,"57","Slc1a2"
"Slc1a3.3",0,3.11470873633519,0.704,0.056,0,"57","Slc1a3"
"Slc4a4.44",0,3.07610831260935,0.897,0.247,0,"57","Slc4a4"
"Nhsl1.2",0,2.95536401373684,0.598,0.048,0,"57","Nhsl1"
"Gpc5.38",0,2.94474411074522,0.966,0.33,0,"57","Gpc5"
"Prex2.3",0,2.87434055434291,0.676,0.112,0,"57","Prex2"
"Nfia.10",0,2.83863059526789,0.846,0.237,0,"57","Nfia"
"Qk.45",0,2.76754574846653,0.984,0.432,0,"57","Qk"
"Gm3764.4",0,2.71415174008044,0.643,0.098,0,"57","Gm3764"
"Sparcl1.3",0,2.70004385118762,0.675,0.129,0,"57","Sparcl1"
"Lama2.4",0,2.67074077558586,0.611,0.072,0,"57","Lama2"
"Plpp3.3",0,2.6493211716282,0.569,0.06,0,"57","Plpp3"
"Slc6a11.2",0,2.62075701445826,0.526,0.049,0,"57","Slc6a11"
"Npas3.32",0,2.52332241671861,0.976,0.494,0,"57","Npas3"
"Mertk.4",0,2.52173334069653,0.505,0.044,0,"57","Mertk"
"St18.7",0,2.49794419218988,0.821,0.198,0,"57","St18"
"Plp1.8",0,2.48283686215986,0.838,0.207,0,"57","Plp1"
"Paqr8.2",0,2.47504675725761,0.553,0.088,0,"57","Paqr8"
"Aldh1a1.2",0,2.41339059066001,0.351,0.022,0,"57","Aldh1a1"
"Prr5l.5",0,2.40981620979947,0.696,0.137,0,"57","Prr5l"
"Trpm3.35",0,2.40750984465371,0.965,0.51,0,"57","Trpm3"
"Slc39a12.2",0,2.3751449556216,0.449,0.025,0,"57","Slc39a12"
"Cdh19.6",0,2.37477846128932,0.575,0.088,0,"57","Cdh19"
"Plcl1.36",0,2.34438558590207,0.941,0.472,0,"57","Plcl1"
"Gm6145.2",0,2.33079283957409,0.421,0.016,0,"57","Gm6145"
"Plce1.3",0,2.30150426855684,0.457,0.065,0,"57","Plce1"
"Fam20a.3",0,2.29464012906834,0.426,0.043,0,"57","Fam20a"
"Mobp.6",0,2.26400171716944,0.657,0.127,0,"57","Mobp"
"Etnppl.2",0,2.25458325030406,0.385,0.017,0,"57","Etnppl"
"Mbp.7",0,2.22613940545816,0.764,0.208,0,"57","Mbp"
"Glul.4",0,2.15367730680481,0.47,0.074,0,"57","Glul"
"Daam2.5",0,2.15252941031143,0.486,0.075,0,"57","Daam2"
"Folh1.2",0,2.06671967086865,0.367,0.037,0,"57","Folh1"
"Hepacam.1",0,1.97345429942991,0.378,0.044,0,"57","Hepacam"
"Slc7a11.2",0,1.95272867627961,0.303,0.027,0,"57","Slc7a11"
"Slc7a10.2",0,1.83283674451268,0.28,0.014,0,"57","Slc7a10"
"Atp13a4.1",0,1.78053107651246,0.276,0.02,0,"57","Atp13a4"
"Ntsr2.1",0,1.74099933404968,0.28,0.015,0,"57","Ntsr2"
"Acsbg1.1",0,1.70026339387203,0.256,0.014,0,"57","Acsbg1"
"Fgfr3.1",0,1.68660742589224,0.252,0.011,0,"57","Fgfr3"
"Cntnap2.25",0,-3.77198263591508,0.245,0.926,0,"57","Cntnap2"
"Snhg11.10",0,-3.96016977147195,0.127,0.935,0,"57","Snhg11"
"Nrg3.14",0,-4.00959266714089,0.231,0.934,0,"57","Nrg3"
"Meg3.11",0,-4.34412409773815,0.383,0.96,0,"57","Meg3"
"Fam155a.13",7.50910196556352e-305,-3.21014407910092,0.242,0.927,2.81305977833941e-300,"57","Fam155a"
"Neat1.5",9.82139672744477e-296,2.14401415100188,0.495,0.091,3.67929164203536e-291,"57","Neat1"
"Lrig1.1",6.74237853259451e-295,1.72310375248058,0.277,0.029,2.52582984588055e-290,"57","Lrig1"
