"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ankfn1.10",1.02005869229656e-26,0.819048788727265,0.407,0.191,3.82134387308137e-22,"Hist Gaba","Ankfn1"
"Cntn5.28",1.22696359789723e-26,-1.1797678416783,0.572,0.741,4.59645103044261e-22,"Hist Gaba","Cntn5"
"Nav2.8",2.02026006273896e-26,0.55535940590864,0.888,0.739,7.5682982470327e-22,"Hist Gaba","Nav2"
"Frmd5.18",2.40013492923795e-26,-0.813870524321925,0.559,0.751,8.9913854719112e-22,"Hist Gaba","Frmd5"
"Gm16083.3",2.78934927843697e-26,0.599067564335773,0.335,0.145,1.04494602668806e-21,"Hist Gaba","Gm16083"
"Dock4.18",2.89547520849721e-26,-1.03113816225792,0.359,0.585,1.08470292260722e-21,"Hist Gaba","Dock4"
"Unc13b.9",3.62785848224372e-26,0.629433759368102,0.455,0.231,1.35906834461814e-21,"Hist Gaba","Unc13b"
"Prkn.8",3.65548154757557e-26,0.509773688434094,0.902,0.776,1.36941649735276e-21,"Hist Gaba","Prkn"
"Cfap54.2",7.65002744833807e-26,0.732822693726099,0.295,0.122,2.86585328269641e-21,"Hist Gaba","Cfap54"
"Cntn3.23",2.24451183614267e-25,-0.99162067483168,0.354,0.59,8.40839024055767e-21,"Hist Gaba","Cntn3"
"Ahi1.24",2.63997292353674e-25,0.540428909797964,0.846,0.638,9.88986656615335e-21,"Hist Gaba","Ahi1"
"Chrm2.31",2.77717208569219e-25,-1.20886048909843,0.061,0.311,1.04038420674201e-20,"Hist Gaba","Chrm2"
"Ntng1.51",2.84412190119704e-25,-1.66457503447397,0.269,0.507,1.06546494662643e-20,"Hist Gaba","Ntng1"
"Sphkap.8",3.68207099807232e-25,0.919333793137169,0.436,0.24,1.37937743729785e-20,"Hist Gaba","Sphkap"
"St6galnac5.22",3.71565459504485e-25,-1.12107398206672,0.069,0.318,1.3919585243957e-20,"Hist Gaba","St6galnac5"
"Prkca.27",4.54728442352544e-25,0.679760391148844,0.606,0.367,1.7035036907411e-20,"Hist Gaba","Prkca"
"Kcnh5.24",4.58001611552568e-25,0.728040249398234,0.476,0.263,1.71576563719823e-20,"Hist Gaba","Kcnh5"
"Fam189a1.20",4.79141105086067e-25,-0.97351256771742,0.234,0.488,1.79495840787343e-20,"Hist Gaba","Fam189a1"
"Cttnbp2.35",8.20119056756771e-25,-0.990484326314399,0.309,0.54,3.07233001042222e-20,"Hist Gaba","Cttnbp2"
"Dlc1.11",1.007456282543e-24,-0.951950598632476,0.152,0.414,3.7741327256626e-20,"Hist Gaba","Dlc1"
"Gtf2ird1.3",1.20889231498501e-24,0.784319368265921,0.543,0.344,4.52875239039684e-20,"Hist Gaba","Gtf2ird1"
"Mrps6",2.13708609724803e-24,0.573330873639591,0.338,0.157,8.00595193751058e-20,"Hist Gaba","Mrps6"
"Clstn2.24",2.29702176443565e-24,0.578403619902881,0.766,0.539,8.60510293392881e-20,"Hist Gaba","Clstn2"
"Dchs2.3",2.72352892050759e-24,0.608396715536999,0.314,0.133,1.02028840420055e-19,"Hist Gaba","Dchs2"
"Epha5.27",2.72699320756216e-24,-0.971152302205333,0.426,0.634,1.02158619541694e-19,"Hist Gaba","Epha5"
"Dclk1.13",2.83913899935407e-24,0.507467953422451,0.87,0.762,1.06359825193802e-19,"Hist Gaba","Dclk1"
"Cdh13.31",5.73187425607529e-24,-1.07767896772224,0.285,0.541,2.14727473381092e-19,"Hist Gaba","Cdh13"
"Numb.5",7.39499544460616e-24,0.707173861306587,0.471,0.266,2.77031319345836e-19,"Hist Gaba","Numb"
"Slc7a8.5",7.53761977423064e-24,0.696607196447985,0.33,0.152,2.82374311982228e-19,"Hist Gaba","Slc7a8"
"Gabbr2.33",9.41986199191088e-24,-0.987799878266137,0.372,0.581,3.52886869940965e-19,"Hist Gaba","Gabbr2"
"Fhl1",1.26426023443914e-23,0.562606980153416,0.378,0.18,4.73617169025589e-19,"Hist Gaba","Fhl1"
"Vezt",1.61144005555566e-23,0.684598082215456,0.596,0.393,6.03677673612262e-19,"Hist Gaba","Vezt"
"Trpc7.2",1.66865593036817e-23,0.555713445745905,0.255,0.1,6.25111884634525e-19,"Hist Gaba","Trpc7"
"Fhod3.12",1.75568599897373e-23,0.660233473797304,0.58,0.359,6.57715088935539e-19,"Hist Gaba","Fhod3"
"Fign.41",2.33862675894015e-23,-1.28340421541534,0.029,0.254,8.76096356434158e-19,"Hist Gaba","Fign"
"St8sia4.2",3.33631606418361e-23,0.793345578951129,0.287,0.124,1.24985072396446e-18,"Hist Gaba","St8sia4"
"Atxn1.9",3.52711252272646e-23,-0.683384128467245,0.681,0.791,1.32132689326379e-18,"Hist Gaba","Atxn1"
"Cacna2d1.35",4.70767164862243e-23,1.12875386923219,0.729,0.632,1.76358795300693e-18,"Hist Gaba","Cacna2d1"
"Rere.1",5.63188075850041e-23,0.533935859760709,0.862,0.76,2.10981516974942e-18,"Hist Gaba","Rere"
"Gm15155.4",8.35276560401911e-23,0.588885089173028,0.418,0.208,3.12911305057764e-18,"Hist Gaba","Gm15155"
"Bach2.11",1.10435751051084e-22,0.667015252546985,0.58,0.351,4.13714410587572e-18,"Hist Gaba","Bach2"
"Slc2a13.26",1.39338263956154e-22,-1.00675545397608,0.348,0.559,5.21989004432544e-18,"Hist Gaba","Slc2a13"
"Slc24a2.38",2.50909912450695e-22,-0.87898638902592,0.537,0.686,9.39958714022795e-18,"Hist Gaba","Slc24a2"
"Adgrl2.10",2.53979995598222e-22,-0.953314904554631,0.162,0.405,9.51459859510061e-18,"Hist Gaba","Adgrl2"
"Grik4.20",3.45907144746869e-22,0.65848908020768,0.545,0.331,1.29583734565072e-17,"Hist Gaba","Grik4"
"Zbtb38",4.38867649606304e-22,0.785502210826129,0.412,0.229,1.64408598895514e-17,"Hist Gaba","Zbtb38"
"Schip1.32",6.91595438248564e-22,-1.18676805465358,0.38,0.555,2.59085483076677e-17,"Hist Gaba","Schip1"
"Ttc28.23",7.1414000251184e-22,0.560432252413588,0.556,0.328,2.67531127740985e-17,"Hist Gaba","Ttc28"
"Pcdh7.22",8.45147648200607e-22,0.613455269514244,0.806,0.758,3.16609211968912e-17,"Hist Gaba","Pcdh7"
"Slc4a10.8",9.41372020697332e-22,-0.714362449976971,0.434,0.633,3.52656786393634e-17,"Hist Gaba","Slc4a10"
"Meis2.57",1.10062971350755e-21,-1.79014837149611,0.043,0.255,4.12317903274198e-17,"Hist Gaba","Meis2"
"Msra.33",1.27969326948646e-21,-1.02648926298622,0.077,0.298,4.79398692615018e-17,"Hist Gaba","Msra"
"Kcnk10.2",1.55129692654633e-21,0.563927227134522,0.33,0.156,5.81146854622785e-17,"Hist Gaba","Kcnk10"
"Fgd4.4",1.98172990811603e-21,0.59719225524371,0.54,0.324,7.42395658178428e-17,"Hist Gaba","Fgd4"
"Cmip.7",3.77507678257712e-21,0.595607944441342,0.729,0.529,1.41421926428904e-16,"Hist Gaba","Cmip"
"Sorcs1.24",6.134502714749e-21,-0.805577360785859,0.33,0.564,2.29810740699927e-16,"Hist Gaba","Sorcs1"
"6330411D24Rik.9",8.67701621420883e-21,0.892844167721177,0.356,0.18,3.25058381416691e-16,"Hist Gaba","6330411D24Rik"
"Grid1.12",1.47136314373956e-20,0.55288567889126,0.88,0.771,5.51202060907714e-16,"Hist Gaba","Grid1"
"Negr1.21",1.93788487079466e-20,-0.545965624921098,0.822,0.918,7.25970430297097e-16,"Hist Gaba","Negr1"
"Synpo2.59",2.67422028745165e-20,-1.50126947026848,0.056,0.26,1.00181640408514e-15,"Hist Gaba","Synpo2"
"Man2a1.11",2.76905958806953e-20,0.680654557777234,0.436,0.249,1.03734510288261e-15,"Hist Gaba","Man2a1"
"Dscaml1.37",3.23962116104111e-20,-1.04886686603314,0.146,0.373,1.21362687934922e-15,"Hist Gaba","Dscaml1"
"Snca.5",3.33046395825729e-20,0.573746721839922,0.378,0.192,1.24765840804235e-15,"Hist Gaba","Snca"
"Grin3a.18",3.63220150349788e-20,0.938098420988561,0.559,0.388,1.36069532724037e-15,"Hist Gaba","Grin3a"
"Wsb1.8",5.04017525322852e-20,0.563691494883447,0.644,0.433,1.88815045336447e-15,"Hist Gaba","Wsb1"
"Arnt2.14",5.05794937033404e-20,0.612592079513906,0.447,0.253,1.89480899311454e-15,"Hist Gaba","Arnt2"
"Iqgap1.1",5.22679912533575e-20,0.613584979648833,0.359,0.185,1.95806348833328e-15,"Hist Gaba","Iqgap1"
"Pde1a.27",6.94422256330675e-20,-1.223525734257,0.154,0.37,2.60144465666598e-15,"Hist Gaba","Pde1a"
"Hivep2.8",7.0544264823767e-20,-0.621265038794541,0.625,0.75,2.64272924882796e-15,"Hist Gaba","Hivep2"
"Mafg",8.32982063342705e-20,0.612614359371465,0.324,0.158,3.12051740569444e-15,"Hist Gaba","Mafg"
"Kalrn.34",9.04724111760479e-20,-0.64430225162096,0.763,0.82,3.38927746747711e-15,"Hist Gaba","Kalrn"
"Tulp4.8",1.143250347645e-19,0.555397574364273,0.601,0.395,4.2828444523477e-15,"Hist Gaba","Tulp4"
"Golgb1",4.04777586548845e-19,0.671313545315411,0.37,0.2,1.51637779472928e-14,"Hist Gaba","Golgb1"
"Kif16b.1",5.56976191962076e-19,0.582274428515274,0.444,0.25,2.08654421032833e-14,"Hist Gaba","Kif16b"
"Syndig1.20",5.88683357675624e-19,-0.890152712388196,0.085,0.291,2.20532559452442e-14,"Hist Gaba","Syndig1"
"Nkain3.30",6.08896086737259e-19,-1.00861828970841,0.231,0.442,2.28104652013512e-14,"Hist Gaba","Nkain3"
"Adgrb1.19",7.0189159063193e-19,-0.864808021377506,0.168,0.383,2.62942627682533e-14,"Hist Gaba","Adgrb1"
"Kcnq5.42",7.10451273392644e-19,-1.11921099662628,0.37,0.573,2.66149256038352e-14,"Hist Gaba","Kcnq5"
"Prickle1.18",7.68254061641292e-19,-0.772055136123243,0.351,0.541,2.87803336572061e-14,"Hist Gaba","Prickle1"
"Vav3.57",7.93515231601811e-19,-1.68567498093134,0.144,0.338,2.9726667606267e-14,"Hist Gaba","Vav3"
"Zdbf2.2",8.21014476090969e-19,0.566212096755349,0.34,0.172,3.07568443033199e-14,"Hist Gaba","Zdbf2"
"Stmn2.4",8.34238168154277e-19,0.637027110789758,0.465,0.279,3.12522302553955e-14,"Hist Gaba","Stmn2"
"Klf7.2",1.02749166687994e-18,0.607605586699917,0.473,0.287,3.84918928246563e-14,"Hist Gaba","Klf7"
"Dpysl5.3",1.70585047947421e-18,0.504308550584292,0.386,0.204,6.39045706620629e-14,"Hist Gaba","Dpysl5"
"9530059O14Rik.21",1.73497640470388e-18,0.695929562282474,0.561,0.39,6.49956860730169e-14,"Hist Gaba","9530059O14Rik"
"Nin.35",2.57099198270757e-18,-0.868661649211064,0.16,0.373,9.63145016561908e-14,"Hist Gaba","Nin"
"Ripor2.10",2.92570939511971e-18,-0.849927180104809,0.061,0.257,1.09602925359975e-13,"Hist Gaba","Ripor2"
"Rasal2.13",3.73698349934699e-18,-0.704217573759937,0.449,0.613,1.39994875852537e-13,"Hist Gaba","Rasal2"
"Rgs6.42",3.83514579006533e-18,-1.2877439682339,0.125,0.335,1.43672231587428e-13,"Hist Gaba","Rgs6"
"Cog5",4.62351051337018e-18,0.620547818362111,0.524,0.343,1.73205950851874e-13,"Hist Gaba","Cog5"
"Galnt13.27",6.1462378263512e-18,-0.620945668287996,0.609,0.753,2.30250361450769e-13,"Hist Gaba","Galnt13"
"Slc1a2.42",6.62928451995125e-18,-0.819171797641106,0.059,0.253,2.48346256686414e-13,"Hist Gaba","Slc1a2"
"Nbeal1.2",7.77842028517934e-18,0.529954835679485,0.622,0.434,2.91395180723388e-13,"Hist Gaba","Nbeal1"
"Arid5b.13",1.30642279956208e-17,0.711909411538103,0.566,0.401,4.89412109171947e-13,"Hist Gaba","Arid5b"
"Chsy3.36",1.41468847530659e-17,-1.13605013585251,0.274,0.453,5.29970596619354e-13,"Hist Gaba","Chsy3"
"Trpc5.28",1.5013022420427e-17,-1.00033989906644,0.077,0.271,5.62417845914037e-13,"Hist Gaba","Trpc5"
"Cadm2.21",1.69806411884058e-17,-0.517393020896738,0.947,0.937,6.36128780200058e-13,"Hist Gaba","Cadm2"
"Vwc2.28",1.72933297466704e-17,0.821443830539406,0.503,0.33,6.47842718969766e-13,"Hist Gaba","Vwc2"
"Zfp804a.42",2.12388226038224e-17,-0.889356403462428,0.441,0.616,7.95648772384396e-13,"Hist Gaba","Zfp804a"
"Ptpn5.13",2.3635856936392e-17,-0.750079009034018,0.191,0.406,8.85446472551116e-13,"Hist Gaba","Ptpn5"
"Nr3c2.12",2.5686396929041e-17,-0.639843789045059,0.309,0.527,9.62263801755734e-13,"Hist Gaba","Nr3c2"
"Ptprz1.25",3.55009308554829e-17,0.650383446037112,0.596,0.404,1.3299358717081e-12,"Hist Gaba","Ptprz1"
"Sntg1.10",3.69316392435287e-17,-0.56130169766735,0.742,0.839,1.38353306934107e-12,"Hist Gaba","Sntg1"
"Aff3.9",3.87219590125487e-17,-0.699394136271638,0.402,0.58,1.4506020285281e-12,"Hist Gaba","Aff3"
"Hspa12a.11",4.14238473329261e-17,-0.778700434943112,0.082,0.275,1.55182016878608e-12,"Hist Gaba","Hspa12a"
"Mef2c.40",4.19629866636754e-17,-0.950227733468722,0.096,0.287,1.57201740639461e-12,"Hist Gaba","Mef2c"
"Enox1.19",4.85101856265921e-17,-0.690753709218986,0.527,0.668,1.81728857394339e-12,"Hist Gaba","Enox1"
"Grm3.41",5.19233048567741e-17,-1.14656057322099,0.109,0.302,1.94515084654447e-12,"Hist Gaba","Grm3"
"Aopep.2",6.40903350949819e-17,0.62485111724693,0.569,0.4,2.40095213332821e-12,"Hist Gaba","Aopep"
"Elmo1.26",7.84587763428795e-17,-0.836579762505037,0.404,0.564,2.93922267935695e-12,"Hist Gaba","Elmo1"
"Stxbp6.36",8.02613195472974e-17,-0.991260058645877,0.074,0.258,3.00674955288086e-12,"Hist Gaba","Stxbp6"
"Rb1.1",8.37561717586617e-17,0.598826207394207,0.484,0.316,3.13767370642298e-12,"Hist Gaba","Rb1"
"Atp1b1.6",8.57686267374158e-17,-0.725767364504088,0.303,0.495,3.21306429483707e-12,"Hist Gaba","Atp1b1"
"A930017M01Rik.25",9.14338544989853e-17,0.589444469451064,0.529,0.343,3.42529505724099e-12,"Hist Gaba","A930017M01Rik"
"Stau2",1.1410150210459e-16,0.541200956977183,0.707,0.581,4.27447047184216e-12,"Hist Gaba","Stau2"
"Maged1.11",1.18010914478001e-16,0.544105816284243,0.556,0.367,4.42092487817488e-12,"Hist Gaba","Maged1"
"Gng2.6",1.33812041170405e-16,0.511087897310839,0.505,0.316,5.01286668632572e-12,"Hist Gaba","Gng2"
"Cntln",1.34368065212055e-16,0.554126248838874,0.404,0.235,5.03369645897399e-12,"Hist Gaba","Cntln"
"Gm45846.12",1.55507094627987e-16,0.555968091369326,0.644,0.478,5.82560677895365e-12,"Hist Gaba","Gm45846"
"Sema6a.17",1.56171816263691e-16,0.519581279914846,0.46,0.275,5.85050858087039e-12,"Hist Gaba","Sema6a"
"Kcnip4.45",1.91762988550105e-16,-1.09089139535952,0.915,0.909,7.18382507706404e-12,"Hist Gaba","Kcnip4"
"Pbx3.42",2.05745638021417e-16,-1.22137959734622,0.112,0.301,7.70764309155831e-12,"Hist Gaba","Pbx3"
"Unc80.6",2.25234681887331e-16,-0.516661480490002,0.665,0.773,8.4377416528632e-12,"Hist Gaba","Unc80"
"Sh3rf3.23",2.47676925891629e-16,-0.822988772266067,0.146,0.34,9.27847299775221e-12,"Hist Gaba","Sh3rf3"
"B230334C09Rik.16",2.80106974200119e-16,-0.688120180019377,0.077,0.267,1.04933674674849e-11,"Hist Gaba","B230334C09Rik"
"Tox.41",3.48797330642143e-16,-0.639484659772365,0.178,0.401,1.3066645600516e-11,"Hist Gaba","Tox"
"Rab3c.22",4.16241056780597e-16,0.550886200056155,0.79,0.653,1.55932224691147e-11,"Hist Gaba","Rab3c"
"Lin28b.4",4.31096725584198e-16,-0.71016984956999,0.141,0.34,1.61497455338352e-11,"Hist Gaba","Lin28b"
"March8",6.31767570450032e-16,0.506198904242917,0.301,0.153,2.36672767241991e-11,"Hist Gaba","March8"
"Grin1.2",7.42080925365939e-16,-0.706216499894827,0.184,0.383,2.77998356260588e-11,"Hist Gaba","Grin1"
"Glud1.1",8.57670114567122e-16,0.622815949961178,0.386,0.226,3.21300378319135e-11,"Hist Gaba","Glud1"
"Zfp804b.33",8.69983543555514e-16,0.893874440314473,0.612,0.51,3.25913235086767e-11,"Hist Gaba","Zfp804b"
"Tmem163.43",9.94108208892552e-16,-0.845542022106528,0.12,0.306,3.72412817215328e-11,"Hist Gaba","Tmem163"
"Tcf20.3",1.19627030904458e-15,0.515605053329024,0.678,0.519,4.48146783174279e-11,"Hist Gaba","Tcf20"
"B230303A05Rik.17",1.25101235346914e-15,0.558193155536701,0.699,0.537,4.6865424785661e-11,"Hist Gaba","B230303A05Rik"
"Fam135b.17",1.9036818038876e-15,-0.636102395770022,0.261,0.46,7.13157277372372e-11,"Hist Gaba","Fam135b"
"Atp2b1.45",2.03354352971754e-15,-0.906659013634412,0.497,0.62,7.61806077102784e-11,"Hist Gaba","Atp2b1"
"Rimbp2.10",2.17832438041818e-15,0.501890772890793,0.609,0.434,8.1604387939226e-11,"Hist Gaba","Rimbp2"
"Cers6.10",2.31240412180025e-15,0.595761103874475,0.529,0.359,8.66272832108811e-11,"Hist Gaba","Cers6"
"Gabrb2.28",2.67298540706196e-15,-0.592043739923995,0.439,0.614,1.00135379319355e-10,"Hist Gaba","Gabrb2"
"Sox5.35",4.83359758928584e-15,-1.11316762309959,0.181,0.36,1.81076232889826e-10,"Hist Gaba","Sox5"
"Epb41l3.15",5.03149087871532e-15,-0.56436158608314,0.524,0.656,1.88489711298434e-10,"Hist Gaba","Epb41l3"
"Tcaf1",5.73846639269274e-15,0.638025533525907,0.596,0.46,2.14974428003055e-10,"Hist Gaba","Tcaf1"
"Rnf38.1",8.55880250086012e-15,0.500065250916221,0.372,0.212,3.20629859287222e-10,"Hist Gaba","Rnf38"
"Adamts6.6",9.11857455860985e-15,0.516798401680719,0.287,0.148,3.41600040114642e-10,"Hist Gaba","Adamts6"
"Clmn.40",9.94179770558466e-15,-0.831952627640556,0.096,0.263,3.72439625646613e-10,"Hist Gaba","Clmn"
"Atp10a.9",1.17943445006844e-14,0.580078030052269,0.269,0.137,4.41839733684638e-10,"Hist Gaba","Atp10a"
"Cit.49",1.17973019967148e-14,-0.87078096452039,0.306,0.469,4.4195052740093e-10,"Hist Gaba","Cit"
"5031425E22Rik.1",1.18107643777782e-14,0.52189660997361,0.519,0.345,4.42454855120326e-10,"Hist Gaba","5031425E22Rik"
"Mpp6.23",1.28004008109608e-14,-0.807351661730482,0.136,0.303,4.79528615180214e-10,"Hist Gaba","Mpp6"
"5730522E02Rik.31",1.58185642143658e-14,-0.890728153303284,0.279,0.448,5.92595052598572e-10,"Hist Gaba","5730522E02Rik"
"Dgkb.30",2.76728258609838e-14,1.0193949102645,0.848,0.682,1.03667940240418e-09,"Hist Gaba","Dgkb"
"Gab2.14",3.21384052096702e-14,0.513690566435674,0.532,0.352,1.20396893596466e-09,"Hist Gaba","Gab2"
"Camk2a.26",4.22662594941262e-14,-0.618817980116808,0.332,0.515,1.58337861316896e-09,"Hist Gaba","Camk2a"
"Nlk.11",4.62655618878233e-14,0.554503954220533,0.577,0.411,1.73320047944164e-09,"Hist Gaba","Nlk"
"Ndst3.21",4.77114395367826e-14,-0.701111568749294,0.098,0.275,1.78736594792695e-09,"Hist Gaba","Ndst3"
"Atp2b2.14",7.0017656651774e-14,-0.58834291137911,0.497,0.627,2.62300145348876e-09,"Hist Gaba","Atp2b2"
"Map4",8.69345768208658e-14,0.516532724911973,0.449,0.289,3.25674311686327e-09,"Hist Gaba","Map4"
"Myrip.13",9.05597343793273e-14,-0.668298677762603,0.101,0.266,3.39254876931836e-09,"Hist Gaba","Myrip"
"Arhgap21",9.11124063388616e-14,0.607431606480709,0.606,0.466,3.41325296626643e-09,"Hist Gaba","Arhgap21"
"Slc35f3.29",1.12396908473799e-13,-0.865563270958669,0.186,0.356,4.21061298524548e-09,"Hist Gaba","Slc35f3"
"Trim9.14",1.22962059024632e-13,-0.547602332221852,0.404,0.564,4.60640465518077e-09,"Hist Gaba","Trim9"
"Magi3.13",1.27589666088395e-13,-0.605336468240862,0.189,0.374,4.77976407100345e-09,"Hist Gaba","Magi3"
"Sema5a.28",1.51631781164174e-13,-0.673421199240738,0.106,0.279,5.6804297859723e-09,"Hist Gaba","Sema5a"
"Dlgap2.36",2.04744788076582e-13,-0.824155456945026,0.439,0.57,7.67014925092493e-09,"Hist Gaba","Dlgap2"
"Trpm3.35",3.42109690415343e-13,-1.10203926368072,0.356,0.523,1.28161132223396e-08,"Hist Gaba","Trpm3"
"Osbpl6.2",3.85340206550493e-13,-0.550592601944784,0.42,0.583,1.44356148177946e-08,"Hist Gaba","Osbpl6"
"Gpm6b.32",4.29819968863807e-13,-0.863414137008209,0.152,0.311,1.61019156735759e-08,"Hist Gaba","Gpm6b"
"Epb41l4b.11",5.39838234081373e-13,-0.673255072642714,0.229,0.396,2.02234199251564e-08,"Hist Gaba","Epb41l4b"
"Esrrg.29",6.68195302960933e-13,-0.861879138444918,0.319,0.467,2.50319324395225e-08,"Hist Gaba","Esrrg"
"Gm13629.33",6.96786903574215e-13,-0.687415515138816,0.104,0.266,2.61030309816972e-08,"Hist Gaba","Gm13629"
"March1.33",1.26180010892891e-12,-0.755120070710219,0.585,0.67,4.7269555680695e-08,"Hist Gaba","March1"
"Cdkl5.29",1.31183569477606e-12,-0.726710450673418,0.258,0.41,4.91439887977008e-08,"Hist Gaba","Cdkl5"
"Cdh18.36",1.46526092264481e-12,0.693894542105221,0.856,0.753,5.48916046841199e-08,"Hist Gaba","Cdh18"
"Phactr2.33",1.51302748408184e-12,-0.683381472280644,0.122,0.285,5.6681035608674e-08,"Hist Gaba","Phactr2"
"Brinp3.32",1.86727550193724e-12,-0.677456671169343,0.553,0.652,6.99518748535727e-08,"Hist Gaba","Brinp3"
"Neto2.19",1.99273064454585e-12,-0.743211219498075,0.112,0.267,7.46516754059766e-08,"Hist Gaba","Neto2"
"Robo1.37",2.16081790742188e-12,-0.53334745464647,0.803,0.862,8.09485604478385e-08,"Hist Gaba","Robo1"
"Unc13c.37",2.49699764584226e-12,1.68874758192848,0.436,0.339,9.35425258085428e-08,"Hist Gaba","Unc13c"
"Tmtc2.23",2.78514948267671e-12,0.542702614186857,0.497,0.353,1.04337269920035e-07,"Hist Gaba","Tmtc2"
"Necab1.10",3.59242037822033e-12,0.653706448780781,0.372,0.234,1.3457925220889e-07,"Hist Gaba","Necab1"
"Kcnn2.19",4.88391408046786e-12,-0.607721993906114,0.319,0.486,1.82961189282487e-07,"Hist Gaba","Kcnn2"
"Efr3b.5",6.18578059511074e-12,-0.655377871895253,0.197,0.354,2.31731712654039e-07,"Hist Gaba","Efr3b"
"Sh3d19.50",6.34612688916093e-12,-0.892029505661821,0.149,0.3,2.37738605521747e-07,"Hist Gaba","Sh3d19"
"Ildr2.43",6.50882044081051e-12,-0.690529734603131,0.162,0.324,2.43833431353643e-07,"Hist Gaba","Ildr2"
"Pde4d.21",7.17163012512946e-12,-0.503455554617123,0.91,0.888,2.686636077476e-07,"Hist Gaba","Pde4d"
"Dner.8",8.03415936636801e-12,0.530886197356479,0.596,0.451,3.00975678182878e-07,"Hist Gaba","Dner"
"Zmat4.41",1.19849567332945e-11,-0.882650232754112,0.38,0.503,4.4898044914268e-07,"Hist Gaba","Zmat4"
"Galntl6.35",1.72741623321156e-11,-1.05068463130109,0.652,0.734,6.47124669285716e-07,"Hist Gaba","Galntl6"
"Epb41.11",1.9854832743635e-11,-0.612920685527086,0.17,0.328,7.43801744242055e-07,"Hist Gaba","Epb41"
"Slco3a1.9",2.2560017290482e-11,-0.51502647094176,0.199,0.363,8.45143367736037e-07,"Hist Gaba","Slco3a1"
"Btbd11.16",2.85365001785117e-11,-0.611214501697856,0.176,0.334,1.0690343696874e-06,"Hist Gaba","Btbd11"
"Slc4a4.49",2.94462634750405e-11,-0.894984113699953,0.109,0.25,1.10311592230197e-06,"Hist Gaba","Slc4a4"
"Cntn6.21",3.22302571630176e-11,-0.544641187318763,0.343,0.505,1.20740989384097e-06,"Hist Gaba","Cntn6"
"Adcy2.31",3.73562392299953e-11,-0.779713781815098,0.194,0.338,1.39943943403409e-06,"Hist Gaba","Adcy2"
"Mir124a-1hg.16",4.06763020994623e-11,-0.636102532791698,0.253,0.398,1.52381562925006e-06,"Hist Gaba","Mir124a-1hg"
"Utrn.20",7.82060010198404e-11,-0.578871276071459,0.112,0.266,2.92975321020526e-06,"Hist Gaba","Utrn"
"Ssbp2.23",8.30452368745555e-11,-0.627656475854377,0.46,0.574,3.1110406637946e-06,"Hist Gaba","Ssbp2"
"Reps2.6",8.60275503826069e-11,-0.556754759804782,0.239,0.389,3.22276409243322e-06,"Hist Gaba","Reps2"
"Ptprr.8",1.19556925443961e-10,-0.54275710694677,0.186,0.338,4.47884154098166e-06,"Hist Gaba","Ptprr"
"Mast4.43",2.22108855644412e-10,-0.723171734579783,0.559,0.62,8.32064195015095e-06,"Hist Gaba","Mast4"
"Atp8a2.7",3.32842007821374e-10,-0.515760124916044,0.447,0.566,1.24689272970043e-05,"Hist Gaba","Atp8a2"
"Tmcc3.32",3.33056410702007e-10,-0.679541940997074,0.255,0.397,1.24769592577186e-05,"Hist Gaba","Tmcc3"
"Atp11c.10",4.55370760887431e-10,-0.576735748711561,0.173,0.319,1.70590994443649e-05,"Hist Gaba","Atp11c"
"Il1rapl2.44",5.20697591860843e-10,-1.47539223918876,0.162,0.294,1.95063731862909e-05,"Hist Gaba","Il1rapl2"
"Thsd7a.32",5.31572700966213e-10,-0.795030423898572,0.293,0.42,1.99137765235963e-05,"Hist Gaba","Thsd7a"
"Cdh4.24",5.52917031705252e-10,-0.587717723173293,0.25,0.405,2.07133778417421e-05,"Hist Gaba","Cdh4"
"Cdh11.15",6.08231058252578e-10,-0.682745991324312,0.237,0.365,2.27855519042581e-05,"Hist Gaba","Cdh11"
"Ppp4r4.20",6.20018571960747e-10,-0.514495035858559,0.144,0.286,2.32271357427935e-05,"Hist Gaba","Ppp4r4"
"Atp2a2.14",6.92521140049059e-10,-0.578269122035227,0.314,0.449,2.59432269485179e-05,"Hist Gaba","Atp2a2"
"Khdrbs3.17",1.23818755818071e-09,-0.532178922821283,0.282,0.428,4.63849823045657e-05,"Hist Gaba","Khdrbs3"
"Hdac9.45",1.6517991735631e-09,0.745320207596287,0.726,0.681,6.18797006400209e-05,"Hist Gaba","Hdac9"
"Syt16.7",1.87230985046366e-09,-0.51806845215894,0.229,0.381,7.01404716180695e-05,"Hist Gaba","Syt16"
"Olfm3.24",1.9508872378992e-09,-0.667480907897181,0.399,0.516,7.30841377061799e-05,"Hist Gaba","Olfm3"
"Sipa1l1.29",2.26444912040412e-09,-0.630219714261491,0.332,0.449,8.48307929485792e-05,"Hist Gaba","Sipa1l1"
"Shc3.29",4.44947807343132e-09,-0.560916417509151,0.17,0.306,0.000166686347586884,"Hist Gaba","Shc3"
"Zfyve28.7",5.10091306987925e-09,-0.550457605376274,0.138,0.262,0.000191090405423816,"Hist Gaba","Zfyve28"
"Mllt3.5",5.28443144971883e-09,0.51086527762479,0.697,0.558,0.000197965370969367,"Hist Gaba","Mllt3"
"Khdrbs2.24",7.49201730685815e-09,-0.594167554417717,0.447,0.555,0.00028066595234952,"Hist Gaba","Khdrbs2"
